DatasetName,GroupName,FileName,Size,Shape,Datatype
/AwakeEventData/SR.SCOPE45.CH01/Acquisition/diffStamps,/AwakeEventData/SR.SCOPE45.CH01/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/SR.SCOPE45.CH01/Acquisition/firstSampleTime,/AwakeEventData/SR.SCOPE45.CH01/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH01/Acquisition/offset,/AwakeEventData/SR.SCOPE45.CH01/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH01/Acquisition/sampleInterval,/AwakeEventData/SR.SCOPE45.CH01/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH01/Acquisition/sensitivity,/AwakeEventData/SR.SCOPE45.CH01/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH01/Acquisition/triggerError,/AwakeEventData/SR.SCOPE45.CH01/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH01/Acquisition/triggerStamp,/AwakeEventData/SR.SCOPE45.CH01/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/SR.SCOPE45.CH01/Acquisition/value,/AwakeEventData/SR.SCOPE45.CH01/Acquisition,1541962108935000000_167_838.h5,352,"(1, 352)",int16
/AwakeEventData/SR.SCOPE45.CH01/Acquisition/value_units,/AwakeEventData/SR.SCOPE45.CH01/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",|S1
/AwakeEventData/SR.SCOPE45.CH02/Acquisition/CTime,/AwakeEventData/SR.SCOPE45.CH02/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/SR.SCOPE45.CH02/Acquisition/cycleTag,/AwakeEventData/SR.SCOPE45.CH02/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/SR.SCOPE45.CH02/Acquisition/diffStamps,/AwakeEventData/SR.SCOPE45.CH02/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/SR.SCOPE45.CH02/Acquisition/firstSampleTime,/AwakeEventData/SR.SCOPE45.CH02/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH02/Acquisition/offset,/AwakeEventData/SR.SCOPE45.CH02/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH02/Acquisition/sampleInterval,/AwakeEventData/SR.SCOPE45.CH02/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH02/Acquisition/sensitivity,/AwakeEventData/SR.SCOPE45.CH02/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH02/Acquisition/triggerError,/AwakeEventData/SR.SCOPE45.CH02/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH02/Acquisition/triggerStamp,/AwakeEventData/SR.SCOPE45.CH02/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/SR.SCOPE45.CH02/Acquisition/value,/AwakeEventData/SR.SCOPE45.CH02/Acquisition,1541962108935000000_167_838.h5,352,"(1, 352)",int16
/AwakeEventData/SR.SCOPE45.CH02/Acquisition/value_units,/AwakeEventData/SR.SCOPE45.CH02/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",|S1
/AwakeEventData/SR.SCOPE45.CH03/Acquisition/CTime,/AwakeEventData/SR.SCOPE45.CH03/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/SR.SCOPE45.CH03/Acquisition/cycleTag,/AwakeEventData/SR.SCOPE45.CH03/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/SR.SCOPE45.CH03/Acquisition/diffStamps,/AwakeEventData/SR.SCOPE45.CH03/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/SR.SCOPE45.CH03/Acquisition/firstSampleTime,/AwakeEventData/SR.SCOPE45.CH03/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH03/Acquisition/offset,/AwakeEventData/SR.SCOPE45.CH03/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH03/Acquisition/sampleInterval,/AwakeEventData/SR.SCOPE45.CH03/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH03/Acquisition/sensitivity,/AwakeEventData/SR.SCOPE45.CH03/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH03/Acquisition/triggerError,/AwakeEventData/SR.SCOPE45.CH03/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH03/Acquisition/triggerStamp,/AwakeEventData/SR.SCOPE45.CH03/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/SR.SCOPE45.CH03/Acquisition/value,/AwakeEventData/SR.SCOPE45.CH03/Acquisition,1541962108935000000_167_838.h5,352,"(1, 352)",int16
/AwakeEventData/SR.SCOPE45.CH03/Acquisition/value_units,/AwakeEventData/SR.SCOPE45.CH03/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",|S1
/AwakeEventData/SR.SCOPE45.CH04/Acquisition/CTime,/AwakeEventData/SR.SCOPE45.CH04/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/SR.SCOPE45.CH04/Acquisition/cycleTag,/AwakeEventData/SR.SCOPE45.CH04/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/SR.SCOPE45.CH04/Acquisition/diffStamps,/AwakeEventData/SR.SCOPE45.CH04/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/SR.SCOPE45.CH04/Acquisition/firstSampleTime,/AwakeEventData/SR.SCOPE45.CH04/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH04/Acquisition/offset,/AwakeEventData/SR.SCOPE45.CH04/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH04/Acquisition/sampleInterval,/AwakeEventData/SR.SCOPE45.CH04/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH04/Acquisition/sensitivity,/AwakeEventData/SR.SCOPE45.CH04/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH04/Acquisition/triggerError,/AwakeEventData/SR.SCOPE45.CH04/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",float32
/AwakeEventData/SR.SCOPE45.CH04/Acquisition/triggerStamp,/AwakeEventData/SR.SCOPE45.CH04/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/SR.SCOPE45.CH04/Acquisition/value,/AwakeEventData/SR.SCOPE45.CH04/Acquisition,1541962108935000000_167_838.h5,352,"(1, 352)",int16
/AwakeEventData/SR.SCOPE45.CH04/Acquisition/value_units,/AwakeEventData/SR.SCOPE45.CH04/Acquisition,1541962108935000000_167_838.h5,1,"(1,)",|S1
/AwakeEventData/Sps2AwakeSynchro/ProtonDelayNs/delay,/AwakeEventData/Sps2AwakeSynchro/ProtonDelayNs,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/channelRead,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/dataAxis,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541962108935000000_167_838.h5,5000,"(5000,)",float64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/dataValue,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541962108935000000_167_838.h5,5000,"(5000,)",float64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/fileCount,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/fileName,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541962108935000000_167_838.h5,1,"(1,)",|S29
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/fileReadDelay,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/fileTime,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/headerName,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541962108935000000_167_838.h5,100,"(100,)",|S17
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead/headerValue,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH1/FileRead,1541962108935000000_167_838.h5,100,"(100,)",|S16
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/channelRead,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/dataAxis,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541962108935000000_167_838.h5,5000,"(5000,)",float64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/dataValue,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541962108935000000_167_838.h5,5000,"(5000,)",float64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/fileCount,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/fileName,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541962108935000000_167_838.h5,1,"(1,)",|S29
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/fileReadDelay,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/fileTime,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/headerName,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541962108935000000_167_838.h5,100,"(100,)",|S17
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead/headerValue,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH2/FileRead,1541962108935000000_167_838.h5,100,"(100,)",|S16
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH3/FileRead,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH3,1541962108935000000_167_838.h5,1,(),|S166
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/channelRead,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/dataAxis,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541962108935000000_167_838.h5,2000,"(2000,)",float64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/dataValue,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541962108935000000_167_838.h5,2000,"(2000,)",float64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/fileCount,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/fileName,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541962108935000000_167_838.h5,1,"(1,)",|S29
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/fileReadDelay,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/fileTime,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/headerName,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541962108935000000_167_838.h5,100,"(100,)",|S17
/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead/headerValue,/AwakeEventData/TCC4.AWAKE-SCOPE-CTR.CH4/FileRead,1541962108935000000_167_838.h5,100,"(100,)",|S16
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/dataAcquisitionTime,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/dataAmplitude,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541962108935000000_167_838.h5,768,"(768,)",float64
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/dataDelay,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541962108935000000_167_838.h5,768,"(768,)",float64
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/dataImage,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541962108935000000_167_838.h5,442368,"(768, 576)",int16
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/fileCount,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/fileName,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541962108935000000_167_838.h5,1,"(1,)",|S17
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/fileTime,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/fittedAmplitude,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541962108935000000_167_838.h5,768,"(768,)",float64
/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead/pulseWidth,/AwakeEventData/TSG40.AWAKE-LASER-CORRELATOR/FileRead,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TSG41.AWAKE-CTR-PHOTOMIXER/NameAcquisition/nameValue,/AwakeEventData/TSG41.AWAKE-CTR-PHOTOMIXER/NameAcquisition,1541962108935000000_167_838.h5,100,"(100,)",|S45
/AwakeEventData/TSG41.AWAKE-CTR-PHOTOMIXER/ValueAcquisition/floatValue,/AwakeEventData/TSG41.AWAKE-CTR-PHOTOMIXER/ValueAcquisition,1541962108935000000_167_838.h5,100,"(100,)",float64
/AwakeEventData/TSG41.AWAKE-CTR-WR4-WR8-MIXERS/NameAcquisition/nameValue,/AwakeEventData/TSG41.AWAKE-CTR-WR4-WR8-MIXERS/NameAcquisition,1541962108935000000_167_838.h5,100,"(100,)",|S19
/AwakeEventData/TSG41.AWAKE-CTR-WR4-WR8-MIXERS/ValueAcquisition/floatValue,/AwakeEventData/TSG41.AWAKE-CTR-WR4-WR8-MIXERS/ValueAcquisition,1541962108935000000_167_838.h5,100,"(100,)",float64
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/fileCount,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/fileName,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,1541962108935000000_167_838.h5,1,"(1,)",|S42
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/fileReadDelay,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/fileTime,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/floatValue,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,1541962108935000000_167_838.h5,1,"(1,)",float64
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/integerValue,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead/stringValue,/AwakeEventData/TSG41.AWAKE-CTRHET-VDI/FileRead,1541962108935000000_167_838.h5,1,"(1,)",|S4
/AwakeEventData/TSG41.AWAKE-CTRHET-WR8/FileRead,/AwakeEventData/TSG41.AWAKE-CTRHET-WR8,1541962108935000000_167_838.h5,1,(),|S166
/AwakeEventData/TSG41.AWAKE-DENSITY-DATA/NameAcquisition/nameValue,/AwakeEventData/TSG41.AWAKE-DENSITY-DATA/NameAcquisition,1541962108935000000_167_838.h5,100,"(100,)",|S18
/AwakeEventData/TSG41.AWAKE-DENSITY-DATA/ValueAcquisition/floatValue,/AwakeEventData/TSG41.AWAKE-DENSITY-DATA/ValueAcquisition,1541962108935000000_167_838.h5,100,"(100,)",float64
/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT/NameAcquisition/nameValue,/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT/NameAcquisition,1541962108935000000_167_838.h5,100,"(100,)",|S20
/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT/ValueAcquisition/floatValue,/AwakeEventData/TSG41.AWAKE-GUI-SUPPORT/ValueAcquisition,1541962108935000000_167_838.h5,100,"(100,)",float64
/AwakeEventData/TSG41.AWAKE-LASER-DATA/NameAcquisition/nameValue,/AwakeEventData/TSG41.AWAKE-LASER-DATA/NameAcquisition,1541962108935000000_167_838.h5,100,"(100,)",|S55
/AwakeEventData/TSG41.AWAKE-LASER-DATA/ValueAcquisition/floatValue,/AwakeEventData/TSG41.AWAKE-LASER-DATA/ValueAcquisition,1541962108935000000_167_838.h5,100,"(100,)",float64
/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS/NameAcquisition/nameValue,/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS/NameAcquisition,1541962108935000000_167_838.h5,100,"(100,)",|S19
/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS/ValueAcquisition/floatValue,/AwakeEventData/TSG41.AWAKE-TWO-SCREEN-MEAS/ValueAcquisition,1541962108935000000_167_838.h5,100,"(100,)",float64
/AwakeEventData/TSG41.AWAKE-XMPP-FFTFREQ/NameAcquisition/nameValue,/AwakeEventData/TSG41.AWAKE-XMPP-FFTFREQ/NameAcquisition,1541962108935000000_167_838.h5,100,"(100,)",|S16
/AwakeEventData/TSG41.AWAKE-XMPP-FFTFREQ/ValueAcquisition/floatValue,/AwakeEventData/TSG41.AWAKE-XMPP-FFTFREQ/ValueAcquisition,1541962108935000000_167_838.h5,100,"(100,)",float64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/dataAcquisitionTime,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/dataAxis,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541962108935000000_167_838.h5,3648,"(3648,)",float64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/dataValue,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541962108935000000_167_838.h5,3648,"(3648,)",float64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/fileCount,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/fileName,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541962108935000000_167_838.h5,1,"(1,)",|S44
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/fileReadDelay,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/fileTime,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/headerName,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541962108935000000_167_838.h5,11,"(11,)",|S32
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/headerValue,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541962108935000000_167_838.h5,11,"(11,)",|S28
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead/nPixels,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-DOWN/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/dataAcquisitionTime,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/dataAxis,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541962108935000000_167_838.h5,3648,"(3648,)",float64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/dataValue,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541962108935000000_167_838.h5,3648,"(3648,)",float64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/fileCount,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/fileName,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541962108935000000_167_838.h5,1,"(1,)",|S43
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/fileReadDelay,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/fileTime,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/headerName,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541962108935000000_167_838.h5,11,"(11,)",|S32
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/headerValue,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541962108935000000_167_838.h5,11,"(11,)",|S28
/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead/nPixels,/AwakeEventData/TT41.AWAKE-PLASMA-SPECTRO-UP/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/FileTime,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataAcquisitionTime,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataAxis,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541962108935000000_167_838.h5,785,"(785,)",float64
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataValue1,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541962108935000000_167_838.h5,785,"(785,)",float64
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataValue2,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541962108935000000_167_838.h5,785,"(785,)",float64
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataValue3,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541962108935000000_167_838.h5,785,"(785,)",float64
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/dataValue4,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541962108935000000_167_838.h5,785,"(785,)",float64
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/fileCount,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/fileName,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541962108935000000_167_838.h5,1,"(1,)",|S17
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/fileReadDelay,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/headerName,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541962108935000000_167_838.h5,100,"(100,)",|S1
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/headerValue,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541962108935000000_167_838.h5,100,"(100,)",|S1
/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead/nPixels,/AwakeEventData/TT41.AWAKE-eBLM-pico1/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int32
/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead/FileTime,/AwakeEventData/TT41.AWAKE-eBLM-pico2/FileRead,1541962108935000000_167_838.h5,1,"(1,)",int64
